DHDDS	PIGQ	CSAD	CMTR2	HSF5	EPB41L5	ZNF584
ZNF507	SKIV2L	TMEM161B	WBP1L	POLR2A	RANBP9	HSPB6
CHAC1	NIPBL	AGFG1	MGMT	ECPAS	AC010522.1	SMIM37
ZNF254	TUBGCP2	NME6	ZNF773	CBR1	CHD2	UNC93B1
AGFG1	UQCRC1	WDR93	PIK3R2	AKAP10	ZNF251	NRAS
NAPG	EPC1	CAPRIN1	RMDN2	POGK	FAT4	CPA4
ZNF783	SAXO1	ZMIZ1	BCR	IDUA	SLC22A1	AHRR
STARD3	LRRC8E	SULT1A1	CTNNB1	RBM43	GVQW3	RANGRF
SRP68	JUND	ZCWPW1	RNASEH2B	C1orf54	NOS1	CFAP20
DPF2	FAM193B	ZNF45	ECHDC3	TIMMDC1	ZNF470	YIPF3
ITGAE	SNX27	AFP	CBSL	CCDC84	MAPKAPK2	FAAP20
NUDT16L1	CEP128	VPS37B	TMTC2	ATP6AP1	DNAI1	MCRS1
SUPT7L	EPRS	CTDSP1	ERMP1	SCFD1	POLR1D	CDH5
WDR70	EXOC6B	RAD21	SEC11A	MED23	ATG4B	TMIGD3
CDC42SE1	MFF	HDAC10	IL1A	GALK2	CNNM2	MYO1H
C7orf31	CPNE5	ARHGEF7	MUTYH	TBKBP1	C3orf49	TMEM63C
SCAF11	RHAG	LRCH2	CCDC34	PCED1A	TMED2	MYH11
TTLL9	OXER1	TMEM229B	PIGV	XPR1	KCNMB4	ATP5MC2
ZNF655	EMC1	TRA2A	BNC2	CLNS1A	ZDHHC9	FNDC7
TCF25	BTD	KIF21A	KLHL36	CPT1A	DHX38	TMEM106C
AFF1	PPIP5K2	SUSD1	SPON2	TJAP1	CNN1	MRPS28
PRKRA	PRKAR1A	SMPD1	RYR3	FOXO1	SLC25A23	WNT3
DROSHA	SNAP91	PAPSS1	DIP2A	SPIN3	MCU	CD14
ITFG2	USP34	RPA2	ISG15	SIRT3	NYAP1	ATP1B3
SPPL2A	TSPO	ARHGAP33	CCDC141	ZCCHC9	HUWE1	CCDC36
HBA2	LRRC75A	FAM227B	ARID3B	SRBD1	FBXO5	PTH2R
ILF3	KLKB1	WRB	ADCY6	CLPX	TMEM222	TSPAN1
SNX1	PSME3	NELFCD	MEIOB	KMT2A	BCL7A	CHCHD4
HTT	ANKRD36C	ZBED8	CHODL	ZC3H14	AP000721.1	TOR3A
RPL3	BCLAF1	FAM126A	ANKFY1	PIN4	STX16-NPEPL1	GAD2
CHRDL2	TRAF3IP2	PPP1R9A	HP1BP3	SPATA45	TWNK	CENPV
RAD54B	TMEM25	SMARCA4	C1orf162	ZNF217	ASPN	SDR42E2
FXR1	LRRIQ3	COMT	SNX18	KCNH8	RABEP1	PPARGC1B
MRPS6	UBE2B	ZNF470	PRKACA	NAIP	EWSR1	NR4A2
VSX2	NDUFV3	RNF26	ANKRD49	BRAT1	OXSR1	SLC30A1
MRPS2	KIAA0355	SFRP2	ANXA13	TNFSF10	ATAD3B	CCL4L2
NDUFAF8	RPAIN	ZNF891	AC004691.2	ZNF207	HGS	MDH1
RSRC1	NCBP1	CHST3	RSRC1	BACH1	SETD6	ARMCX3
KRR1	CEP126	CEPT1	ACAD9	AC011462.1	RAB26	LMTK3
PPT1	FGFR1OP	KIF21B	RUNX1	SOWAHC	C10orf95	SVBP
CCNH	ZNF2	NAA11	ZNF227	NPIPB2	SCAF1	NOA1
CFDP1	PSMF1	ACP6	SAMD12	RNF115	HPD	ABHD16A
SPATA5L1	ARSJ	RRNAD1	AL133352.1	RTP1	NFIX	ANAPC13
CYTH4	TIMM44	IGSF5	ST7L	CACNG7	PICK1	STEAP1
SMARCD1	PRPF3	LAS1L	PXMP4	COA5	POLR3C	LDHAL6A
DDIT4	PHKA2	ATP1A1	LIPI	CD38	RBBP4	GPR85
CHCHD3	PHB	PGM1	MYL12A	HIP1R	TTLL8	NXF1
IBA57	XPO6	PHACTR2	ANKRD36	GALC	TBP	KBTBD7
ADGRG3	EIF4G1	ELF1	EFCAB3	ZNF674	AC007326.4	ELOA
ACVR1B	ZNF396	AP5M1	MTHFSD	CCL4	LRCH2	PRMT1
CSTF2	CPT2	CAPS	SIRT5	SYTL3	ASIP	STRAP
THEMIS2	GRIK5	PXDN	NPIPA7	WDR60	CYP2S1	PIGS
LPCAT1	SERPINA5	DFFB	ZNF493	NACC2	SDF2	EFCAB5
E2F3	SLC41A3	ZNF112	ZNF225	CTNNBIP1	ARMCX3	TAF7
CORO1B	TTLL10	TRIM32	CERK	TMEM44	TOMM20	GPR149
CHUK	KCTD2	MICALL2	USO1	UBE2A	GTPBP8	SELENOV
RTL8A	WDR20	MLH3	UBE2J1	NIPSNAP3A	SNRPD2	PLVAP
CTC1	FBH1	ANP32A	DUSP3	NEDD4	GTF2H1	VPS28
DENR	HIRIP3	ZNF724	B9D1	NAB1	RPS21	EPB41L1
ZDHHC4	POM121	TPM2	EPHX1	IQCB1	RAVER1	BMI1
ARHGDIA	ZNF23	TAF2	ZER1	ZNF135	SERINC3	CHMP4A
MAFG	RAI1	CSNK1E	C15orf65	RUFY1	SCNM1	CAVIN1
WDR3	TPTE2	ROCK1	CSPP1	APOOL	CDO1	RPS6KA1
UCHL5	SMARCC2	ADCK1	AAMDC	MAU2	SCAI	RND3
VTN	CKB	TARSL2	ARHGAP25	NIT1	ABHD8	AC013271.1
RAB3GAP1	ARL6IP6	SLC6A13	MFSD1	ABHD4	ZNF410	F5
ENDOD1	TUBD1	KMT2C	PITPNC1	COPG2	ZNF282	MSMP
ZNF12	TIAM2	FBXO21	SELENOP	HMCN1	TMEM101	ZNF771
GPR180	DPH7	PIGX	IRF3	TSKU	CEP250	ARHGEF19
UBE2B	SDHAF3	KIF5B	KCNV2	SUPT3H	CNIH1	MPZ
RHEB	CALCOCO2	PCSK2	CAMTA2	TAZ	EPCAM	PEX11G
AKIP1	NLRC3	MARCH7	FBXL8	EFR3A	SDHB	DAPL1
STK36	ZNF737	CAMSAP1	CNOT10	CPB2	CHMP2B	FTL
EIF4ENIF1	ZNF594	BRD7	TAC4	LANCL2	NDUFAF6	SLC39A6
FAM50A	DLD	EEF1AKMT3	CC2D2A	ATRAID	BTNL3	BCAP31
ARF6	ELP6	CTNNA3	GNL3L	GOLPH3L	CSRNP2	DNPH1
ACLY	BCO2	ZNF346	ASTN2	CCPG1	ZNF136	SLC35F2
ZCCHC8	NEK3	IQCD	CPNE1	MIER2	SYNPR	SETD1B
CYB5D1	RPUSD1	GRHPR	ARNT2	PRUNE2	CAB39	MMADHC
TTLL11	AMN	DENND5A	FAM126A	MYO9A	EIF2AK1	GTF3C4
PYGO2	SNF8	GDPD1	MGST3	CCDC148	THRA	FAM196B
STK10	EPOR	FAM114A2	NBPF3	ARHGAP42	HIRA	SERTAD4
LMAN1	PCNT	ARAP2	PGLYRP1	DENND4A	ZNF260	LYPD6B
UQCR10	DNAJB14	ZNF740	SSBP4	WBP4	CRLF1	CDK15
CNOT7	CTPS2	DHCR7	POC1B	CRYZ	NKAP	SSR2
PI4KB	TRAF3	MTG1	GSDMB	ACTR1B	RAB4B-EGLN2	KIAA1143
CSK	NSUN6	PPM1A	METTL4	PHF20	CENPO	CR1L
CDK13	FAM98B	NPEPL1	ZNF230	SERPINB1	TRIP13	MZT1
SH2B2	NDFIP2	PHC1	STXBP1	KIAA1328	ATG4D	GRM5
NCS1	SCRN3	RPAP2	STK38L	LSM14B	CACNA2D1	ANO4
PRPS2	C2orf73	C6orf89	TTC30A	SLC12A9	GALNT9	BCAS2
ZNF2	C12orf57	NT5DC2	DNAJB14	MTREX	KAT6A	SLC26A8
ANKRD13B	GRIPAP1	CPSF3	PDCD6IP	GNPDA1	SPAG9	PSMD2
MOCOS	PLS3	HNMT	TBXA2R	LRRC29	TP53BP1	ISY1
ASNA1	NDUFA10	GXYLT1	RALGAPB	TRAM1	SRC	CKAP4
NBR1	KPNA3	TMEM241	RHEB	TET2	CREBBP	ODC1
FBXO9	POM121C	APOOL	DONSON	C1GALT1	GUSB	GDPD4
ADGRG7	DNAAF5	ERI2	GATM	BLCAP	SUPT5H	SPATA2L
NDEL1	LYPLA1	GMIP	ACAT1	ZNF397	MPP6	CXorf36
CDH5	THNSL2	PIK3CB	TRPS1	ANKMY1	BPGM	RBM38
TM9SF3	NFE2L1	CTSB	CTXND1	ZRANB2	VEZT	SBSPON
SPARCL1	TNFAIP6	EXOSC9	STAMBP	ZNF814	INTS6L	LACTB
HS6ST2	CCDC22	CREBBP	GBA	GSKIP	SLC19A1	BLOC1S4
NFE2L1	PDGFRB	MANBAL	PAQR3	CMC1	PSTK	PRR29
LACTB	DLX1	ING3	FGGY	GGT7	FAM185A	CFAP65
ITFG1	AGAP5	LUC7L3	PTPN11	UBALD2	BTBD18	PLA2R1
NABP2	PDPK1	ZNF510	TUSC3	RBBP4	SNX4	MAG
HES7	ZNF789	DCAKD	CELF1	LPXN	MSANTD3	CDC42
STAB1	NOMO1	GRK1	USP32	WDR88	AP1G2	ARHGAP18
GNE	TP53INP2	NR2C1	NSUN3	INSIG2	RFWD3	PABPC1
ARMC9	XPOT	TIE1	CX3CR1	FUZ	LEPROTL1	NLRP10
SLC39A9	ZBTB43	PLEK	PPM1M	MED25	SMARCD1	PAPPA
CCDC91	YEATS2	AK8	COQ8A	RFX3	ZNF124	EIF4EBP1
LGALS9	EFTUD2	KIF7	CYP7B1	EXD2	NCAPH2	IFNAR2
ZNF646	PILRB	FBXW7	THOC7	VPS29	ASF1A	PRDX3
MTIF3	PNPT1	IMMT	TTLL5	ARL8B	DAXX	RNF165
ATP5MC2	PLCE1	C11orf65	NOTUM	PTPRG	AC010422.6	CSTB
RSL24D1	B3GALT5	DENND3	GPR18	TSKS	GPATCH2L	BID
KITLG	HK1	SRCAP	WDR91	ZNF564	MATR3.1	NWD1
SLC30A9	STK24	CWC27	RPP21	FGL1	CEP120	MRFAP1L1
TMCO1	MTF2	UBALD2	BICC1	NCOR1	ZNF200	SARNP
C6orf201	ATG2B	LIPE	MAN2B2	PKIG	SKAP1	ITIH2
C3orf14	CPT1B	NT5DC3	ZNF714	GMIP	EP400	CDC25C
ZNF347	IARS2	RDH11	BX255925.3	BROX	FAM135B	KRAS
TPRN	CLCN2	ARSK	LIMK1	MFSD4A	KMT2E	SUCNR1
PRRC2C	DTD1	CAND1	NPIPA2	ECSIT	CDC6	MAP1A
FOXD4	MCUR1	ZNF644	ITCH	NFYC	VIP	SRGN
PLN	SENP7	NBEA	HARS2	LYPD5	CPM	PLEKHG4
CTNNB1	AFDN	CALHM2	BTN2A2	SNX31	NPIPB2	AKIRIN1
MPV17	FAR1	KRI1	UBA3	CUTC	FANCI	STKLD1
SLC25A20	B4GAT1	GAREM2	DUSP19	CHD9	ALAD	EIF4A1
AVPI1	SLC26A7	ABHD10	COQ4	DKK2	CARNMT1	USE1
POM121C	CR1L	TTC14	SPSB2	ACOT1	TBCE	MUC3A
XPNPEP1	TSPAN15	APMAP	SMO	KIAA0825	TRMT11	NTN5
CACNA1D	HMBOX1	SF3B3	IVD	ANKRD28	PRICKLE3	ADPRHL1
ZFAND6	WHRN	USO1	TOR1AIP2	ALG6	MFAP3	RGPD3
RPS15	HBG2	LIG1	ZBTB21	CRELD2	ARRDC4	PLAC9
SFMBT1	ZNF213	MANF	PRSS51	AC012651.1	ROCK2	CCDC172
TMEM260	GALNT16	USF3	JMJD7-PLA2G4B	IFIT5	RFX7	LRRC59
MBD6	PTTG1IP	AP1S3	FAM47E	RAB28	SRSF9	CRYBB3
C17orf75	ENPP3	LINC00843	BIRC2	GRIK5	TMEM41B	LRRN3
ACTR10	FBXO42	ELP6	HTATIP2	EFCAB11	TMEM87A	RNF26
DCAF4L1	NWD1	DEPDC7	LMOD1	TSPYL2	ZNF782	TBX6
CASS4	SWT1	C7orf25	AL117348.2	AGO1	SOS2	CNPPD1
ZNF460	UGT2B7	GRAP	ARAP1	AL355315.1	MAP6	CBX1
RBM42	ECEL1	DNAJC11	GON4L	LARP1B	MYOZ2	GMFB
MCCC2	ECI2	AKT3	MICU1	PDS5A	EXOSC3	FREM3
OGN	MICU3	BMP7	KTN1	MNS1	IWS1	OPTN
STX19	MPDU1	MED13	PQLC2	PLEKHM2	PDCD11	CHMP1A
ECT2	FZD5	TBC1D9B	HSCB	CERS2	CAPRIN2	C19orf81
APMAP	FECH	LY6G5C	BRCA1	SWAP70	KDM3B	CDYL2
TPRKB	STX17	SCG3	NUB1	DLEC1	MPRIP	SIGLEC10
PPP2CB	PLCD1	AC093512.2	BBS2	NME4	MED8	EMC7
PKIG	DYNC1LI1	ARHGEF38	CDK18	PUS7L	SERINC1	CNP
CPSF7	OPA1	CD46	IPO9	ATL2	MCMBP	ATP5F1A
SH2D2A	CNOT6L	AMPD2	XPNPEP3	GNPNAT1	MRPL22	ADPRH
DNAJC16	EXOC8	KAT6A	SIK2	RELL1	PEX26	CCT7
GNPTG	KDM3A	ZNF843	LONRF1	TTI2	HDAC3	GRB2
ANGEL2	HSPA8	TAF9B	CDK10	TTC8	PMPCB	IMPDH1
EDC4	GPR173	ZNF135	VAMP3	MYLPF	MAP3K2	CCDC87
ZSCAN29	ZDHHC3	ZBTB24	TOR1A	YEATS2	CEP85L	STIP1
SRPX	LEKR1	ZBTB41	DDX50	CLK3	TOX4	RTN1
ZMAT3	GPBP1L1	CLBA1	SNX14	VPS36	ESS2	CISD2
ZNF579	SOAT1	ANKRD13C	SLC43A1	ATG4D	SKI	TNNI3K
KAZN	SCYL3	CRB3	SH3GLB2	PARP3	CDAN1	LGI1
MTMR14	RAB10	RSBN1L	PKD1	CIZ1	PNP	NDUFAF4
SMARCB1	C1QA	C13orf42	AMOTL1	PAK2	ALG10	CGN
GPR183	MTMR14	GPR180	ZBTB7A	DESI2	ZCCHC3	TGM3
CNTNAP3	AIF1L	PCGF3	STK24	LMLN	MEPCE	CARNS1
GEMIN4	TRIM65	AL133352.1	HYKK	LRRC4B	TMEM86B	ARHGAP4
SLC40A1	STXBP4	DET1	SETD7	HHLA3	UBR2	ZDHHC12
TOPORS	DCUN1D1	ZNF592	JRKL	CREB3L4	ZNF34	CPA6
PIP5K1C	B3GAT3	KLHL2	EPB41L2	GCC2	PRRG1	CDC34
AL049629.2	SECISBP2L	CYBB	COPE	CXorf58	SEC16A	SNX3
RNF114	CX3CR1	MED21	AC011511.1	AC138696.1	ZNF253	ATP8B4
NUP37	SUPT6H	COPS4	PCSK5	TMEM52B	TTC3	NSA2
WDR83	ZFAND6	UCHL3	NRSN2	ZFAND1	BFSP1	C1QTNF2
FRMD6	FAAP100	NOVA2	PPP2R2B	ATG2B	ANKLE1	PPP1CC
RDH13	JMJD1C	CCDC39	CNIH4	EFL1	OLFM2	SERHL2
ZNF221	CDC37	CAMTA2	ZNF224	PATZ1	ZNF766	SLITRK3
COL27A1	STK4	SATL1	F2RL2	NFATC2IP	ANKDD1B	THEM6
HIST1H4C	PARP6	PLIN3	PRSS35	DYRK1B	APP	STAC
PSMC6	E4F1	HIPK3	HDAC8	NES	KLHL17	VPS4A
ABHD12	TRUB1	R3HDM1	PTK2	ARMT1	BMP8B	MRPS18C
ZFAT	NELFCD	TAF11	HDAC1	NUP188	ZFAND5	CENPH
TAMM41	MIIP	PDE11A	PM20D2	FGF7	MTREX	PDHA1
SLC15A4	WFDC2	ZNF654	ITGB8	UCK2	CPEB1	IRF1
ARMT1	MPG	CDC42EP1	SCNN1B	P4HA1	NDUFA5	BRD3
USP19	NOTCH2	CRCP	OXSM	PCDHB2	LRFN3	C20orf144
PXT1	NHLRC2	UCHL5	CFTR	CASP6	SLC9C2	TACC3
OXNAD1	GADD45GIP1	NBPF12	ZNF397	SF3B3	MAPK9	KCNAB2
MGAM	COPRS	EIF4E	AGBL3	ZNF414	ZNF530	COL8A1
DGCR8	ORC4	RAPH1	ANO10	SPIDR	EFTUD2	NCS1
ATP5S	ATP5PB	OLFML1	SNX19	PFKFB4	TMEM38A	OTOA
BCDIN3D	SPDYE3	BEND5	SNRPN	ZNF221	INO80D	SUMO1
EXOC5	SNAP29	C2orf92	CPT1A	SLC39A12	MFSD14B	C16orf96
IBTK	CYB5D1	GPR87	USB1	SPECC1	IMPAD1	DDOST
MTHFD1	METTL8	LYSMD1	FP565260.1	ARL6IP6	PTRH2	ATP6V0D1
DVL1	ZNF780B	ATAT1	UBE2H	SLC35B2	ACD	DHX58
TMC7	ATP8B2	KANSL1L	SLC16A3	TTC26	UBE2L3	FOXN4
TRAPPC3	BTBD10	DYNC1I2	AL049629.2	SMARCC1	FARP2	NAPB
KLHL22	RHOT1	SBNO1	DNAJC27	PNPLA7	RPL22	ACSM2B
ZNF749	MICU2	ZDHHC4	PLTP	SLC44A2	CYP3A43	HDGF
RAI1	TWF2	MYRIP	PLEKHG4B	RAP2A	ZMYM3	PRSS8
ARPC1B	ZFP14	FAM122B	AL513165.2	ASB13	SLC25A19	RPL39L
FBXO34	TFDP1	TBC1D7	KCNMA1	ACAT1	ANKRD50	LTB4R2
C8orf88	RHBDF1	MTRF1	MGAM	SNX13	TRERF1	MCUR1
CD320	SMARCA1	KPNA3	FAM114A2	PACRGL	PRUNE1	GATA3
MROH1	DPYSL2	WSB1	SIRT2	TMEM232	RPL5	CD84
MFSD12	C6orf203	SRR	KIF5A	ARID3B	AC058822.1	TMEM219
MDH2	CERS6	ZNF239	PILRB	SIGIRR	TCAF1	SERPINC1
ZNF226	TMEM14A	MAPK1	FBXO31	RNF146	ANKRD46	LAMB1
TSHZ2	NDUFA8	INTS14	ECHDC2	KLF15	HNRNPLL	PREB
ASNSD1	SIPA1L3	TSPAN9	BX088645.1	DBT	TNS4	RNF167
ZBED8	CSTF1	CBY1	UNC13B	LRRTM3	PFDN4	IFI27
USP37	CDH24	GIGYF1	CPNE2	VPS51	MBTD1	MAGEF1
HADHA	PBXIP1	DDX10	MTERF4	LRRC8A	TSG101	ASAH2
CMPK1	ZNF554	AEN	CCNO	PSPC1	TEF	TNK2
USE1	CLINT1	SLC30A7	NT5C	PLA2G4C	CDV3	CATSPERD
USP10	DNAJC1	PAXIP1	RAB6A	NLGN2	CSNK1G2	C16orf71
FABP9	GPC1	CCDC24	GCC2	AKAP7	RAB30	AC099850.2
HRH1	COMT	RPRD2	FIBIN	NIM1K	P2RY11	AHCY
KIF7	C19orf54	GATD3B	ELP4	ZNF501	NHS	FAM50A
RPS6KC1	C14orf28	GIT2	UPF3B	FAM53A	PDZD8	ATP5PB
ZNF329	LSM14A	ECI2	C6orf89	SRSF11	PABPC1	MED9
AADAT	SAMD13	MZF1	LZTS3	C11orf54	CRY2	SNRPD1
KPTN	ARFRP1	PXDC1	HDAC3	ZFAT	NUP133	TESK2
WDR74	TNPO2	TEK	USF3	HSD17B14	KCNE5	PTK6
SETX	ANGEL1	ADGRG2	PPP6R2	CPT1C	FAM229A	SLC25A10
CCDC149	COG4	COQ5	MIPEP	CAPN10	DNAJA1	ARMCX1
CUEDC2	TMEM250	BICD1	PPA2	MSANTD3-TMEFF1	TESK1	ALAS1
SNRK	ZNF226	ZNF154	RBM41	LEPROTL1	CYB561D1	PCBP3
MED9	SLC46A3	ARGLU1	TMPRSS11D	CCDC36	PLEKHA3	ADCY7
RPAP2	HSP90AA1	ZNF322	NUTM2D	FAM107A	FAM155A	CD33
PHC3	PNPLA7	MFSD14B	ASPRV1	WNT5A	TGFBRAP1	MCM4
MOSPD1	NKTR	ATG12	GPR179	PHACTR3	CRYBG2	CSNK1E
SSB	COMMD1	SLC9C1	ZNF554	ZNF793	DDX19A	TMEM9B
HOMEZ	SELENOW	AC107871.1	PPIP5K1	FBXL17	SETD2	DNAJC8
MAP1B	SETD4	CNOT4	PSMF1	SLC25A13	PLAUR	MEPCE
ERGIC2	FAM13B	TYW3	HNRNPDL	CCDC134	BRF2	EVI5L
TMEM63A	TIMM13	RDH10	CYP20A1	SCN5A	POLG2	MATN3
PREPL	HAUS3	GPATCH8	RGS19	IKZF2	HERC3	KCNJ6
TEX10	GABPA	ASB7	ADAT1	TSPO	ANKRD30BL	UCP2
C6orf120	STMP1	POT1	DYM	LRRC58	SMAD5	H2AFJ
TMEM51	CRYZL1	TAF12	TSPAN31	STK38	ZNRD1	ATF5
APOM	ANKRD28	TRIP12	INTS2	ZC2HC1C	NOM1	IDI1
TRIO	CKS1B	MAP1LC3B2	IFNGR2	SPDYE5	SRSF2	CACNG1
PSMD12	NKAIN4	IQGAP2	NSMCE4A	ZNF354A	SIKE1	AC005324.4
ZNF345	ARMCX1	RASA3	FKRP	PLOD1	NCBP2	UQCRC1
SPHK2	ASB7	ATIC	FAM78B	TSNAXIP1	JPT1	EEF1G
GNPAT	TACC3	LENG9	AMH	TSGA10	YOD1	ASPM
CHCHD7	MFSD4A	LAMB2	ZNF586	QSER1	CTSH	THRSP
ACTG1	SLC25A21	ZNF613	NPIPB9	GTF2B	PCDHB9	CPNE9
RBM43	RASA1	DDX52	CERS1	GSTK1	ITGA10	SEMA3E
CTSA	CRTC1	RFC2	SLC41A3	RNF145	UQCRHL	ZNF707
MCOLN1	PHTF2	MAP10	GMPPA	CARS2	EPHX3	APBB1
ZNF550	USF3	MVK	ZNF43	MEF2A	SFMBT2	MPG
FLYWCH2	PDCD6IP	ZNF354A	ERI2	ASB1	ADGRL2	GRK2
COL4A3BP	RPS6KC1	EP400	C3orf62	ABHD18	ZP3	TAL2
ADIPOR2	DNAH8	FER1L6	NINJ1	GEMIN8	DDX46	MRPL36
MX2	ARFGAP1	DPH5	ATP6V1E2	ARMC2	PSEN1	EXOSC5
IREB2	SH3BGRL2	FAM192A	ILK	UBE3A	AC093323.1	PLSCR2
PGP	CD59	PDE3B	PAWR	C1orf53	ZNF292	DNAI2
ANAPC11	AP002748.4	TBCE	PIK3CB	GTF2E2	PAQR7	BAAT
CAND2	NFXL1	DTWD1	AP1AR	FGFR1	SLC35A2	RPS6KL1
S1PR1	HDAC3	BBS7	BBS7	PPIL6	USP8	TMEM14A
CSRP2	RELT	USP4	COL4A5	OS9	C18orf32	YWHAQ
YOD1	YJU2	SUN2	PNPLA2	ABCC9	METTL13	ZMYND10
SPDYE3	LRRC75B	INHBB	CHRNA10	KIN	ELF2	COCH
CPSF4L	ST13	CAPN5	C1orf194	USP37	SLC25A36	CRYBG1
RBM4B	AP3S2	DPP8	PARP6	HMG20A	ALKBH3	C6orf226
HDGF	WDR83	C8orf88	NCOR2	ZNF573	RMC1	CEBPB
ZNF30	MMAB	ST6GALNAC3	FBXO17	SMUG1	AL049650.1	POLR1C
ALG5	MIB2	CMTR2	MED14	CCL28	PIGT	JPH2
FBXW11	SFSWAP	KDR	INHBB	ZNF691	CHRNA7	BMP5
PDE4B	INTS6L	TMEM135	HACE1	MRPS9	CPSF7	TMPRSS11F
ARHGAP17	ARNT	SLC36A1	CNDP2	KIAA1671	CXorf40B	SERINC3
THNSL1	SRRM5	CHPF2	RNF215	TXK	MTF1	C3orf18
SUPT16H	LRRTM3	ZNF131	SPDYE2B	CLNK	RCN3	OPN3
CDKN2AIP	HFM1	AL162377.3	SLC4A8	CEP250	IFNGR1	AHNAK2
CSRNP2	NAGA	OMA1	JDP2	SLC22A4	DYNC1H1	FMC1
CDR2	PDE6A	SIAE	SIRPA	TRAPPC9	CDKL3	ALX3
ZC3H13	AKTIP	TMEM143	KCTD20	AQP11	THOC1	PDGFRL
ATP5ME	DCTD	NTPCR	PPP2R5D	CSTF2	QTRT2	TIGAR
CCDC32	ATP2A1	ZMAT1	SLC26A6	TMEM116	PLK5	UGT3A2
PHF19	DNAI2	MVD	PIWIL3	KIAA0895	ANKRD44	ST6GALNAC2
PLPBP	TLDC1	TMOD2	C17orf97	WEE1	PTPN23	NRG4
BMP6	ZNF43	ZFY	IL5	UBR4	ZNF502	SSBP4
TTC30B	ZNF431	TEKT3	PDLIM3	CAPRIN2	DNAJC6	STK31
C6orf203	IL1RAPL1	KIAA1841	ZBTB8A	HYAL2	EMC3	AL031777.3
ZFYVE26	BCL6	SAMD8	PRICKLE1	SEPT2	ZRANB1	AMACR
DTX2	CCDC47	SLC39A1	FAM95C	NSL1	NUBP2	TSPOAP1
PLEKHM2	TXNDC15	DMC1	FBH1	L3HYPDH	SSRP1	CYBA
ODR4	VTCN1	ANKHD1	PGM2	CLK1	BHLHB9	C4orf51
THAP3	ST7L	GNG2	FBXO9	NDUFAF1	FOXK1	CD300LF
PRKAA1	CASP8AP2	IQCK	DHX16	AC055811.2	IGF1	AC090527.2
ARRDC3	UBE2G2	CIAPIN1	CCDC6	CDKN1B	RMI1	NDRG1
GPT	HAMP	ZFP36L2	FUK	BDH2	EIF3I	CDKN1A
PHF23	BCL9	KDM1A	SNTN	COMT	METTL1	MYL5
ANP32E	HDDC3	CCDC17	SPACA6	ERN1	GPR137B	ZNF607
CENPP	CA13	PDSS1	NUDT22	AVEN	PITPNM1	TMEM121
POLR2A	POLR3A	MIA	STRADA	SLC11A2	CLIP2	BRSK1
ELAVL1	IQUB	GPR137B	TMEM221	C1orf43	C6orf10	VDAC2
OARD1	COMMD3	FASTK	KDELC2	UBASH3B	LONRF2	SLC10A3
CLCN3	LRPAP1	TBL1Y	KIAA1958	AC068831.7	TMEM116	IGFN1
NOP56	CFAP97D1	TRIM36	GOPC	AC124312.1	ENOPH1	STARD7
SLU7	ZFP3	CFAP100	CXorf58	SLC33A1	FBXO22	HSPA12A
CCDC198	ASNS	PPHLN1	PRRC2B	DNAJB11	CNOT9	LXN
WNT5B	SLC25A22	MTERF3	LRRC28	LMBR1	LLPH	BUB1B-PAK6
UBE2D1	RARB	CR1L	KLHL12	DCDC2B	E4F1	CFTR
DDO	PANK4	TRMT61B	AAGAB	PGPEP1	AVEN	C11orf96
CTDSPL2	GLIS3	ZNF611	ZCCHC7	AKT2	RIT2	CIDEB
ZFHX3	SHC3	MTMR9	NECTIN3	CAMK4	FMR1	ZSWIM3
NDUFS1	SEMA3E	TMEM107	EIF2AK4	PUS7	NPIPB3	MORF4L2
MED23	DDX23	PEX12	ASB16	APBB3	GTF2IRD1	PTS
DDA1	UTP20	NUP205	ZNF526	CCDC138	PPP1R14C	INSIG1
TWF1	SEC61A1	FAM186B	NDUFAF1	BCDIN3D	CTNNB1	MOCS3
TTC1	BLOC1S1	PCDH17	NXPE3	PPP1R8	DLST	APOBR
RCN1	NPEPL1	ZNF713	NFIX	NRDE2	RRM2B	MADCAM1
FKBP14	IL13RA1	CKAP2	AC129492.3	CXorf56	FBXL2	LECT2
SNAPC2	SERP2	UTY	ZNF598	TCHP	PSPC1	YWHAE
MED1	IPP	STS	ZNF165	BCL2L15	NMRAL1	TSPAN33
AC126755.2	ZNF333	ZNF81	MLLT6	SLC35C1	XPO7	NKPD1
TRAPPC4	NEIL2	TMEM41A	FANCL	TBC1D32	TMEM178B	ZNF541
PRRG1	STK25	HNRNPD	LRRCC1	LRIG3	EMC8	TFCP2L1
TRAPPC8	ZNF714	TOMM34	FAM168A	NAA16	ZNF66	HYLS1
ABHD14A	TGFB3	CCDC122	TMEM8A	GDPD3	TENT5D	ASL
GMCL1	CACNB4	NLRX1	RRAGB	NEUROG2	SON	ANKRD39
THRB	ZNF845	CSTF2	MYO15B	CA8	LSG1	SIRT4
FAM20A	COG3	WASHC1	ZNF32	NUMA1	RP9	IMPDH2
MCM8	EBAG9	USH2A	ANGPTL1	IKZF4	ZFP14	FAM69B
ANAPC10	SH3RF3	PLS3	SCGB3A2	PDXDC1	CLUAP1	TDRD6
MTCH2	APLP2	GUF1	GMPPB	SMPD1	COPS8	NKAPL
UCP1	CKMT2	MORC3	ZC3H4	C1QTNF6	NAALAD2	ZNF99
GYPC	AC135050.2	SNRK	CCDC136	PARP6	CLASP2	CSNKA2IP
